lambda,r_H,mu,gamma,k_p,f_target,mean_friction,mean_transformative_capacity,mean_human_agency,mean_ai_intervention,adaptive_window_fraction,final_friction,final_transformative_capacity,final_human_agency,final_ai_intervention,adaptive_score,agency_compression_score,regime
0.15,0.005,0.025,0.8,0.04,0.35,0.3553190877999669,0.5565419632923496,0.9575402500549857,0.19305394093260247,1.0,0.35078058239299764,0.5420077689990356,0.907275172454917,0.21273228870295735,0.7570411066736676,0.042459749945014336,intermediate
0.15,0.005,0.025,0.8,0.04,0.55,0.5112608807598698,0.9763105557818663,1.0,0.0,1.0,0.5255990698884567,0.9908537291504635,1.0,0.0,0.9881552778909332,0.0,adaptive_zone
0.15,0.005,0.025,0.8,0.04,0.75,0.5112608807598698,0.9763105557818663,1.0,0.0,1.0,0.5255990698884567,0.9908537291504635,1.0,0.0,0.9881552778909332,0.0,adaptive_zone
0.15,0.005,0.025,0.8,0.08,0.15,0.15571244290742936,0.09601898268585939,0.7676486488770249,0.44037946573115433,0.019,0.15023779179019447,0.08490681024664234,0.5692301332405237,0.4569764092511348,0.43183381578144214,0.2323513511229751,homeostatic_trap
0.15,0.005,0.025,0.8,0.08,0.35,0.35266284501688766,0.547970029148106,0.9542454477902201,0.19626772939936288,1.0,0.35038927602729125,0.5407039643734789,0.9039193471526744,0.21299645926883387,0.7511077384691631,0.045754552209779864,intermediate
0.15,0.005,0.025,0.8,0.08,0.55,0.5112608807598698,0.9763105557818663,1.0,0.0,1.0,0.5255990698884567,0.9908537291504635,1.0,0.0,0.9881552778909332,0.0,adaptive_zone
0.15,0.005,0.025,0.8,0.08,0.75,0.5112608807598698,0.9763105557818663,1.0,0.0,1.0,0.5255990698884567,0.9908537291504635,1.0,0.0,0.9881552778909332,0.0,adaptive_zone
0.15,0.005,0.025,0.8,0.16,0.15,0.15285626218471596,0.09037807551702569,0.763237974945724,0.44387828008348623,0.01,0.15011794662427752,0.08478133335149939,0.5660024946434701,0.4569830780946688,0.42680802523137484,0.23676202505427602,homeostatic_trap
0.15,0.005,0.025,0.8,0.16,0.35,0.35133222382206614,0.5436744341976644,0.9525459978203921,0.19787503849711113,1.0,0.35019438178402407,0.5400548091479578,0.9022531112599514,0.2131247104451385,0.7481102160090283,0.047454002179607935,intermediate
0.15,0.005,0.025,0.8,0.16,0.55,0.5112608807598698,0.9763105557818663,1.0,0.0,1.0,0.5255990698884567,0.9908537291504635,1.0,0.0,0.9881552778909332,0.0,adaptive_zone
0.15,0.005,0.025,0.8,0.16,0.75,0.5112608807598698,0.9763105557818663,1.0,0.0,1.0,0.5255990698884567,0.9908537291504635,1.0,0.0,0.9881552778909332,0.0,adaptive_zone
0.15,0.005,0.025,1.2,0.04,0.15,0.15761648296237615,0.09978138874751778,0.8472437343359338,0.2920307972787951,0.026,0.15031874759601854,0.08499165405808869,0.7039816671350096,0.30464656859120576,0.4735125615417258,0.1527562656640662,capacity_suppression
0.15,0.005,0.025,1.2,0.04,0.35,0.3535490116610183,0.5508300133358539,0.995725690696259,0.13013087636535015,1.0,0.3505194877106974,0.541137755681222,0.9873293234965023,0.14193968693230527,0.7732778520160565,0.004274309303740953,intermediate
0.15,0.005,0.025,1.2,0.04,0.55,0.5112608807598698,0.9763105557818663,1.0,0.0,1.0,0.5255990698884567,0.9908537291504635,1.0,0.0,0.9881552778909332,0.0,adaptive_zone
0.15,0.005,0.025,1.2,0.04,0.75,0.5112608807598698,0.9763105557818663,1.0,0.0,1.0,0.5255990698884567,0.9908537291504635,1.0,0.0,0.9881552778909332,0.0,adaptive_zone
0.15,0.005,0.025,1.2,0.08,0.15,0.1538083350118219,0.0922581033055281,0.8427761911435924,0.29514144070271936,0.013,0.1501576836599216,0.08482292130298373,0.7002526668463916,0.3046541862529584,0.4675171472245602,0.15722380885640763,capacity_suppression
0.15,0.005,0.025,1.2,0.08,0.35,0.351775944710427,0.5451071763606504,0.9954052623649218,0.1315595008860135,1.0,0.3502592898788566,0.5402709892641708,0.9868419559331455,0.1420548336438504,0.7702562193627861,0.004594737635078228,intermediate
0.15,0.005,0.025,1.2,0.08,0.55,0.5112608807598698,0.9763105557818663,1.0,0.0,1.0,0.5255990698884567,0.9908537291504635,1.0,0.0,0.9881552778909332,0.0,adaptive_zone
0.15,0.005,0.025,1.2,0.08,0.75,0.5112608807598698,0.9763105557818663,1.0,0.0,1.0,0.5255990698884567,0.9908537291504635,1.0,0.0,0.9881552778909332,0.0,adaptive_zone
0.15,0.005,0.025,1.2,0.16,0.15,0.15190418026369354,0.08849800455381665,0.8405134080635108,0.2966961570464991,0.006,0.15007842049350623,0.08473998225980899,0.6984027633781871,0.3046562949120072,0.4645057063086637,0.15948659193648917,capacity_suppression
0.15,0.005,0.025,1.2,0.16,0.35,0.35088832477931253,0.5422402400712212,0.9952458374573894,0.1322738852081907,1.0,0.3501295305496024,0.5398388346911991,0.9866040618756278,0.1421112398020749,0.7687430387643053,0.004754162542610629,intermediate
0.15,0.005,0.025,1.2,0.16,0.55,0.5112608807598698,0.9763105557818663,1.0,0.0,1.0,0.5255990698884567,0.9908537291504635,1.0,0.0,0.9881552778909332,0.0,adaptive_zone
0.15,0.005,0.025,1.2,0.16,0.75,0.5112608807598698,0.9763105557818663,1.0,0.0,1.0,0.5255990698884567,0.9908537291504635,1.0,0.0,0.9881552778909332,0.0,adaptive_zone
0.15,0.005,0.06,0.4,0.04,0.15,0.17284381164150311,0.1299425319129665,0.6400702509111694,0.8387270143062798,0.079,0.15099727299073207,0.0857054262753324,0.3453186754191163,0.9137125747404958,0.38500639141206794,0.3599297490888306,homeostatic_trap
0.15,0.005,0.06,0.4,0.04,0.35,0.3606102491603087,0.5736124571479915,0.9348610910821116,0.3732653877194951,1.0,0.35156915287439683,0.5446369683961607,0.8504315208106937,0.42434720029737166,0.7542367741150515,0.06513890891788843,intermediate
0.15,0.005,0.06,0.4,0.04,0.55,0.5112608807598698,0.9763105557818663,1.0,0.0,1.0,0.5255990698884567,0.9908537291504635,1.0,0.0,0.9881552778909332,0.0,adaptive_zone
0.15,0.005,0.06,0.4,0.04,0.75,0.5112608807598698,0.9763105557818663,1.0,0.0,1.0,0.5255990698884567,0.9908537291504635,1.0,0.0,0.9881552778909332,0.0,adaptive_zone
0.15,0.005,0.06,0.4,0.08,0.15,0.16142427517637328,0.1073112772786126,0.6139179163066782,0.8667561497804177,0.039,0.15048321312687601,0.0851642263682873,0.330354337198145,0.913903357059713,0.3606145967926454,0.38608208369332175,homeostatic_trap
0.15,0.005,0.06,0.4,0.08,0.35,0.3553190877999669,0.5565419632923496,0.923742294900817,0.38610788186520495,1.0,0.35078058239299764,0.5420077689990356,0.8394713985530036,0.4254645774059147,0.7401421290965833,0.07625770509918295,intermediate
0.15,0.005,0.06,0.4,0.08,0.55,0.5112608807598698,0.9763105557818663,1.0,0.0,1.0,0.5255990698884567,0.9908537291504635,1.0,0.0,0.9881552778909332,0.0,adaptive_zone
0.15,0.005,0.06,0.4,0.08,0.75,0.5112608807598698,0.9763105557818663,1.0,0.0,1.0,0.5255990698884567,0.9908537291504635,1.0,0.0,0.9881552778909332,0.0,adaptive_zone
0.15,0.005,0.06,0.4,0.16,0.15,0.15571244290742936,0.09601898268585939,0.6003077041260984,0.8807589314623087,0.019,0.15023779179019447,0.08490681024664234,0.3232255045435389,0.9139528185022696,0.3481633434059789,0.39969229587390165,homeostatic_trap
0.15,0.005,0.06,0.4,0.16,0.35,0.35266284501688766,0.547970029148106,0.9178375184564738,0.39253545879872576,1.0,0.35038927602729125,0.5407039643734789,0.8341558508274572,0.42599291853766774,0.7329037738022899,0.08216248154352623,intermediate
0.15,0.005,0.06,0.4,0.16,0.55,0.5112608807598698,0.9763105557818663,1.0,0.0,1.0,0.5255990698884567,0.9908537291504635,1.0,0.0,0.9881552778909332,0.0,adaptive_zone
0.15,0.005,0.06,0.4,0.16,0.75,0.5112608807598698,0.9763105557818663,1.0,0.0,1.0,0.5255990698884567,0.9908537291504635,1.0,0.0,0.9881552778909332,0.0,adaptive_zone
0.15,0.005,0.06,0.8,0.04,0.15,0.16142427517637328,0.1073112772786126,0.7906396606396577,0.43337807489020885,0.039,0.15048321312687601,0.0851642263682873,0.5991416552628112,0.4569516785298565,0.44897546895913515,0.20936033936034226,homeostatic_trap
0.15,0.005,0.06,0.8,0.04,0.35,0.3553190877999669,0.5565419632923496,1.0,0.19305394093260247,1.0,0.35078058239299764,0.5420077689990356,1.0,0.21273228870295735,0.7782709816461748,0.0,intermediate
0.15,0.005,0.06,0.8,0.04,0.55,0.5112608807598698,0.9763105557818663,1.0,0.0,1.0,0.5255990698884567,0.9908537291504635,1.0,0.0,0.9881552778909332,0.0,adaptive_zone
0.15,0.005,0.06,0.8,0.04,0.75,0.5112608807598698,0.9763105557818663,1.0,0.0,1.0,0.5255990698884567,0.9908537291504635,1.0,0.0,0.9881552778909332,0.0,adaptive_zone
0.15,0.005,0.06,0.8,0.08,0.15,0.15571244290742936,0.09601898268585939,0.7808487506000321,0.44037946573115433,0.019,0.15023779179019447,0.08490681024664234,0.5916723046562392,0.4569764092511348,0.43843386664294576,0.21915124939996788,homeostatic_trap
0.15,0.005,0.06,0.8,0.08,0.35,0.35266284501688766,0.547970029148106,1.0,0.19626772939936288,1.0,0.35038927602729125,0.5407039643734789,1.0,0.21299645926883387,0.773985014574053,0.0,intermediate
0.15,0.005,0.06,0.8,0.08,0.55,0.5112608807598698,0.9763105557818663,1.0,0.0,1.0,0.5255990698884567,0.9908537291504635,1.0,0.0,0.9881552778909332,0.0,adaptive_zone
0.15,0.005,0.06,0.8,0.08,0.75,0.5112608807598698,0.9763105557818663,1.0,0.0,1.0,0.5255990698884567,0.9908537291504635,1.0,0.0,0.9881552778909332,0.0,adaptive_zone
0.15,0.005,0.06,0.8,0.16,0.15,0.15285626218471596,0.09037807551702569,0.7758458320685128,0.44387828008348623,0.01,0.15011794662427752,0.08478133335149939,0.5879891861246268,0.4569830780946688,0.43311195379276923,0.22415416793148724,homeostatic_trap
0.15,0.005,0.06,0.8,0.16,0.35,0.35133222382206614,0.5436744341976644,1.0,0.19787503849711113,1.0,0.35019438178402407,0.5400548091479578,1.0,0.2131247104451385,0.7718372170988321,0.0,intermediate
0.15,0.005,0.06,0.8,0.16,0.55,0.5112608807598698,0.9763105557818663,1.0,0.0,1.0,0.5255990698884567,0.9908537291504635,1.0,0.0,0.9881552778909332,0.0,adaptive_zone
0.15,0.005,0.06,0.8,0.16,0.75,0.5112608807598698,0.9763105557818663,1.0,0.0,1.0,0.5255990698884567,0.9908537291504635,1.0,0.0,0.9881552778909332,0.0,adaptive_zone
0.15,0.005,0.06,1.2,0.04,0.15,0.15761648296237615,0.09978138874751778,0.861264927574183,0.2920307972787951,0.026,0.15031874759601854,0.08499165405808869,0.7288694603912573,0.30464656859120576,0.4805231581608504,0.13873507242581695,capacity_suppression
0.15,0.005,0.06,1.2,0.04,0.35,0.3535490116610183,0.5508300133358539,1.0,0.13013087636535015,1.0,0.3505194877106974,0.541137755681222,1.0,0.14193968693230527,0.775415006667927,0.0,intermediate
0.15,0.005,0.06,1.2,0.04,0.55,0.5112608807598698,0.9763105557818663,1.0,0.0,1.0,0.5255990698884567,0.9908537291504635,1.0,0.0,0.9881552778909332,0.0,adaptive_zone
0.15,0.005,0.06,1.2,0.04,0.75,0.5112608807598698,0.9763105557818663,1.0,0.0,1.0,0.5255990698884567,0.9908537291504635,1.0,0.0,0.9881552778909332,0.0,adaptive_zone
0.15,0.005,0.06,1.2,0.08,0.15,0.1538083350118219,0.0922581033055281,0.856213869391264,0.29514144070271936,0.013,0.1501576836599216,0.08482292130298373,0.72461489270534,0.3046541862529584,0.47423598634839603,0.14378613060873602,capacity_suppression
0.15,0.005,0.06,1.2,0.08,0.35,0.351775944710427,0.5451071763606504,1.0,0.1315595008860135,1.0,0.3502592898788566,0.5402709892641708,1.0,0.1420548336438504,0.7725535881803252,0.0,intermediate
0.15,0.005,0.06,1.2,0.08,0.55,0.5112608807598698,0.9763105557818663,1.0,0.0,1.0,0.5255990698884567,0.9908537291504635,1.0,0.0,0.9881552778909332,0.0,adaptive_zone
0.15,0.005,0.06,1.2,0.08,0.75,0.5112608807598698,0.9763105557818663,1.0,0.0,1.0,0.5255990698884567,0.9908537291504635,1.0,0.0,0.9881552778909332,0.0,adaptive_zone
0.15,0.005,0.06,1.2,0.16,0.15,0.15190418026369354,0.08849800455381665,0.8536539586622524,0.2966961570464991,0.006,0.15007842049350623,0.08473998225980899,0.7225071048342298,0.3046562949120072,0.4710759816080345,0.14634604133774765,capacity_suppression
0.15,0.005,0.06,1.2,0.16,0.35,0.35088832477931253,0.5422402400712212,1.0,0.1322738852081907,1.0,0.3501295305496024,0.5398388346911991,1.0,0.1421112398020749,0.7711201200356106,0.0,intermediate
0.15,0.005,0.06,1.2,0.16,0.55,0.5112608807598698,0.9763105557818663,1.0,0.0,1.0,0.5255990698884567,0.9908537291504635,1.0,0.0,0.9881552778909332,0.0,adaptive_zone
0.15,0.005,0.06,1.2,0.16,0.75,0.5112608807598698,0.9763105557818663,1.0,0.0,1.0,0.5255990698884567,0.9908537291504635,1.0,0.0,0.9881552778909332,0.0,adaptive_zone
0.15,0.02,0.005,0.4,0.04,0.15,0.17284381164150311,0.1299425319129665,0.6647113001427073,0.8387270143062798,0.079,0.15099727299073207,0.0857054262753324,0.39646519414452314,0.9137125747404958,0.3973269160278369,0.3352886998572927,homeostatic_trap
0.15,0.02,0.005,0.4,0.04,0.35,0.3606102491603087,0.5736124571479915,0.8756449403180917,0.3732653877194951,1.0,0.35156915287439683,0.5446369683961607,0.7401992239875047,0.42434720029737166,0.7246286987330416,0.1243550596819083,intermediate
0.15,0.02,0.005,0.4,0.04,0.55,0.5112608807598698,0.9763105557818663,1.0,0.0,1.0,0.5255990698884567,0.9908537291504635,1.0,0.0,0.9881552778909332,0.0,adaptive_zone
0.15,0.02,0.005,0.4,0.04,0.75,0.5112608807598698,0.9763105557818663,1.0,0.0,1.0,0.5255990698884567,0.9908537291504635,1.0,0.0,0.9881552778909332,0.0,adaptive_zone
0.15,0.02,0.005,0.4,0.08,0.15,0.16142427517637328,0.1073112772786126,0.6434689362415749,0.8667561497804177,0.039,0.15048321312687601,0.0851642263682873,0.3843660844568012,0.913903357059713,0.3753901067600937,0.35653106375842514,homeostatic_trap
0.15,0.02,0.005,0.4,0.08,0.35,0.3553190877999669,0.5565419632923496,0.8636958312691798,0.38610788186520495,1.0,0.35078058239299764,0.5420077689990356,0.7295637687965353,0.4254645774059147,0.7101188972807647,0.13630416873082019,intermediate
0.15,0.02,0.005,0.4,0.08,0.55,0.5112608807598698,0.9763105557818663,1.0,0.0,1.0,0.5255990698884567,0.9908537291504635,1.0,0.0,0.9881552778909332,0.0,adaptive_zone
0.15,0.02,0.005,0.4,0.08,0.75,0.5112608807598698,0.9763105557818663,1.0,0.0,1.0,0.5255990698884567,0.9908537291504635,1.0,0.0,0.9881552778909332,0.0,adaptive_zone
0.15,0.02,0.005,0.4,0.16,0.15,0.15571244290742936,0.09601898268585939,0.632360456100165,0.8807589314623087,0.019,0.15023779179019447,0.08490681024664234,0.3785755487956962,0.9139528185022696,0.3641897193930122,0.367639543899835,homeostatic_trap
0.15,0.02,0.005,0.4,0.16,0.35,0.35266284501688766,0.547970029148106,0.8574281847494355,0.39253545879872576,1.0,0.35038927602729125,0.5407039643734789,0.7243690080404751,0.42599291853766774,0.7026991069487707,0.1425718152505645,intermediate
0.15,0.02,0.005,0.4,0.16,0.55,0.5112608807598698,0.9763105557818663,1.0,0.0,1.0,0.5255990698884567,0.9908537291504635,1.0,0.0,0.9881552778909332,0.0,adaptive_zone
0.15,0.02,0.005,0.4,0.16,0.75,0.5112608807598698,0.9763105557818663,1.0,0.0,1.0,0.5255990698884567,0.9908537291504635,1.0,0.0,0.9881552778909332,0.0,adaptive_zone
0.15,0.02,0.005,0.8,0.04,0.15,0.16142427517637328,0.1073112772786126,0.8270514185146315,0.43337807489020885,0.039,0.15048321312687601,0.0851642263682873,0.6701756299239962,0.4569516785298565,0.467181347896622,0.1729485814853685,capacity_suppression
0.15,0.02,0.005,0.8,0.04,0.35,0.3553190877999669,0.5565419632923496,0.9742296312481172,0.19305394093260247,1.0,0.35078058239299764,0.5420077689990356,0.9411802927575196,0.21273228870295735,0.7653857972702334,0.025770368751882766,intermediate
0.15,0.02,0.005,0.8,0.04,0.55,0.5112608807598698,0.9763105557818663,1.0,0.0,1.0,0.5255990698884567,0.9908537291504635,1.0,0.0,0.9881552778909332,0.0,adaptive_zone
0.15,0.02,0.005,0.8,0.04,0.75,0.5112608807598698,0.9763105557818663,1.0,0.0,1.0,0.5255990698884567,0.9908537291504635,1.0,0.0,0.9881552778909332,0.0,adaptive_zone
0.15,0.02,0.005,0.8,0.08,0.15,0.15571244290742936,0.09601898268585939,0.8199228125501999,0.44037946573115433,0.019,0.15023779179019447,0.08490681024664234,0.6647699731102537,0.4569764092511348,0.45797089761802967,0.18007718744980006,capacity_suppression
0.15,0.02,0.005,0.8,0.08,0.35,0.35266284501688766,0.547970029148106,0.9721285702985467,0.19626772939936288,1.0,0.35038927602729125,0.5407039643734789,0.9390163096721731,0.21299645926883387,0.7600492997233264,0.027871429701453287,intermediate
0.15,0.02,0.005,0.8,0.08,0.55,0.5112608807598698,0.9763105557818663,1.0,0.0,1.0,0.5255990698884567,0.9908537291504635,1.0,0.0,0.9881552778909332,0.0,adaptive_zone
0.15,0.02,0.005,0.8,0.08,0.75,0.5112608807598698,0.9763105557818663,1.0,0.0,1.0,0.5255990698884567,0.9908537291504635,1.0,0.0,0.9881552778909332,0.0,adaptive_zone
0.15,0.02,0.005,0.8,0.16,0.15,0.15285626218471596,0.09037807551702569,0.8162792763995332,0.44387828008348623,0.01,0.15011794662427752,0.08478133335149939,0.6621028563996931,0.4569830780946688,0.45332867595827947,0.18372072360046676,capacity_suppression
0.15,0.02,0.005,0.8,0.16,0.35,0.35133222382206614,0.5436744341976644,0.9710444962975825,0.19787503849711113,1.0,0.35019438178402407,0.5400548091479578,0.9379449666229146,0.2131247104451385,0.7573594652476234,0.028955503702417507,intermediate
0.15,0.02,0.005,0.8,0.16,0.55,0.5112608807598698,0.9763105557818663,1.0,0.0,1.0,0.5255990698884567,0.9908537291504635,1.0,0.0,0.9881552778909332,0.0,adaptive_zone
0.15,0.02,0.005,0.8,0.16,0.75,0.5112608807598698,0.9763105557818663,1.0,0.0,1.0,0.5255990698884567,0.9908537291504635,1.0,0.0,0.9881552778909332,0.0,adaptive_zone
0.15,0.02,0.005,1.2,0.04,0.15,0.15761648296237615,0.09978138874751778,0.9024607453403224,0.2920307972787951,0.026,0.15031874759601854,0.08499165405808869,0.8090858143278852,0.30464656859120576,0.5011210670439201,0.09753925465967761,capacity_suppression
0.15,0.02,0.005,1.2,0.04,0.35,0.3535490116610183,0.5508300133358539,1.0,0.13013087636535015,1.0,0.3505194877106974,0.541137755681222,1.0,0.14193968693230527,0.775415006667927,0.0,intermediate
0.15,0.02,0.005,1.2,0.04,0.55,0.5112608807598698,0.9763105557818663,1.0,0.0,1.0,0.5255990698884567,0.9908537291504635,1.0,0.0,0.9881552778909332,0.0,adaptive_zone
0.15,0.02,0.005,1.2,0.04,0.75,0.5112608807598698,0.9763105557818663,1.0,0.0,1.0,0.5255990698884567,0.9908537291504635,1.0,0.0,0.9881552778909332,0.0,adaptive_zone
0.15,0.02,0.005,1.2,0.08,0.15,0.1538083350118219,0.0922581033055281,0.8991825611739027,0.29514144070271936,0.013,0.1501576836599216,0.08482292130298373,0.806341571546547,0.3046541862529584,0.4957203322397154,0.10081743882609728,capacity_suppression
0.15,0.02,0.005,1.2,0.08,0.35,0.351775944710427,0.5451071763606504,1.0,0.1315595008860135,1.0,0.3502592898788566,0.5402709892641708,1.0,0.1420548336438504,0.7725535881803252,0.0,intermediate
0.15,0.02,0.005,1.2,0.08,0.55,0.5112608807598698,0.9763105557818663,1.0,0.0,1.0,0.5255990698884567,0.9908537291504635,1.0,0.0,0.9881552778909332,0.0,adaptive_zone
0.15,0.02,0.005,1.2,0.08,0.75,0.5112608807598698,0.9763105557818663,1.0,0.0,1.0,0.5255990698884567,0.9908537291504635,1.0,0.0,0.9881552778909332,0.0,adaptive_zone
0.15,0.02,0.005,1.2,0.16,0.15,0.15190418026369354,0.08849800455381665,0.8975142573170547,0.2966961570464991,0.006,0.15007842049350623,0.08473998225980899,0.804976543541033,0.3046562949120072,0.49300613093543566,0.1024857426829453,capacity_suppression
0.15,0.02,0.005,1.2,0.16,0.35,0.35088832477931253,0.5422402400712212,1.0,0.1322738852081907,1.0,0.3501295305496024,0.5398388346911991,1.0,0.1421112398020749,0.7711201200356106,0.0,intermediate
0.15,0.02,0.005,1.2,0.16,0.55,0.5112608807598698,0.9763105557818663,1.0,0.0,1.0,0.5255990698884567,0.9908537291504635,1.0,0.0,0.9881552778909332,0.0,adaptive_zone
0.15,0.02,0.005,1.2,0.16,0.75,0.5112608807598698,0.9763105557818663,1.0,0.0,1.0,0.5255990698884567,0.9908537291504635,1.0,0.0,0.9881552778909332,0.0,adaptive_zone
0.15,0.02,0.025,0.4,0.04,0.15,0.17284381164150311,0.1299425319129665,0.6737772387560402,0.8387270143062798,0.079,0.15099727299073207,0.0857054262753324,0.4076551009362802,0.9137125747404958,0.40185988533450334,0.32622276124395977,homeostatic_trap
0.15,0.02,0.025,0.4,0.04,0.35,0.3606102491603087,0.5736124571479915,0.9185709703268717,0.3732653877194951,1.0,0.35156915287439683,0.5446369683961607,0.8202610071057087,0.42434720029737166,0.7460917137374317,0.08142902967312826,intermediate
0.15,0.02,0.025,0.4,0.04,0.55,0.5112608807598698,0.9763105557818663,1.0,0.0,1.0,0.5255990698884567,0.9908537291504635,1.0,0.0,0.9881552778909332,0.0,adaptive_zone
0.15,0.02,0.025,0.4,0.04,0.75,0.5112608807598698,0.9763105557818663,1.0,0.0,1.0,0.5255990698884567,0.9908537291504635,1.0,0.0,0.9881552778909332,0.0,adaptive_zone
0.15,0.02,0.025,0.4,0.08,0.15,0.16142427517637328,0.1073112772786126,0.6508527872240263,0.8667561497804177,0.039,0.15048321312687601,0.0851642263682873,0.3945440513914531,0.913903357059713,0.3790820322513194,0.3491472127759737,homeostatic_trap
0.15,0.02,0.025,0.4,0.08,0.35,0.3553190877999669,0.5565419632923496,0.9075069083768003,0.38610788186520495,1.0,0.35078058239299764,0.5420077689990356,0.8099008662858995,0.4254645774059147,0.7320244358345749,0.09249309162319974,intermediate
0.15,0.02,0.025,0.4,0.08,0.55,0.5112608807598698,0.9763105557818663,1.0,0.0,1.0,0.5255990698884567,0.9908537291504635,1.0,0.0,0.9881552778909332,0.0,adaptive_zone
0.15,0.02,0.025,0.4,0.08,0.75,0.5112608807598698,0.9763105557818663,1.0,0.0,1.0,0.5255990698884567,0.9908537291504635,1.0,0.0,0.9881552778909332,0.0,adaptive_zone
0.15,0.02,0.025,0.4,0.16,0.15,0.15571244290742936,0.09601898268585939,0.6389059948385141,0.8807589314623087,0.019,0.15023779179019447,0.08490681024664234,0.38829651758177114,0.9139528185022696,0.36746248876218673,0.36109400516148593,homeostatic_trap
0.15,0.02,0.025,0.4,0.16,0.35,0.35266284501688766,0.547970029148106,0.901672583450939,0.39253545879872576,1.0,0.35038927602729125,0.5407039643734789,0.8048690076671521,0.42599291853766774,0.7248213062995226,0.09832741654906096,intermediate
0.15,0.02,0.025,0.4,0.16,0.55,0.5112608807598698,0.9763105557818663,1.0,0.0,1.0,0.5255990698884567,0.9908537291504635,1.0,0.0,0.9881552778909332,0.0,adaptive_zone
0.15,0.02,0.025,0.4,0.16,0.75,0.5112608807598698,0.9763105557818663,1.0,0.0,1.0,0.5255990698884567,0.9908537291504635,1.0,0.0,0.9881552778909332,0.0,adaptive_zone
0.15,0.02,0.025,0.8,0.04,0.15,0.16142427517637328,0.1073112772786126,0.8352575511065169,0.43337807489020885,0.039,0.15048321312687601,0.0851642263682873,0.6835357501886911,0.4569516785298565,0.4712844141925647,0.1647424488934831,capacity_suppression
0.15,0.02,0.025,0.8,0.04,0.35,0.3553190877999669,0.5565419632923496,1.0,0.19305394093260247,1.0,0.35078058239299764,0.5420077689990356,1.0,0.21273228870295735,0.7782709816461748,0.0,intermediate
0.15,0.02,0.025,0.8,0.04,0.55,0.5112608807598698,0.9763105557818663,1.0,0.0,1.0,0.5255990698884567,0.9908537291504635,1.0,0.0,0.9881552778909332,0.0,adaptive_zone
0.15,0.02,0.025,0.8,0.04,0.75,0.5112608807598698,0.9763105557818663,1.0,0.0,1.0,0.5255990698884567,0.9908537291504635,1.0,0.0,0.9881552778909332,0.0,adaptive_zone
0.15,0.02,0.025,0.8,0.08,0.15,0.15571244290742936,0.09601898268585939,0.8274759303624221,0.44037946573115433,0.019,0.15023779179019447,0.08490681024664234,0.6776013220481557,0.4569764092511348,0.46174745652414073,0.17252406963757794,capacity_suppression
0.15,0.02,0.025,0.8,0.08,0.35,0.35266284501688766,0.547970029148106,1.0,0.19626772939936288,1.0,0.35038927602729125,0.5407039643734789,1.0,0.21299645926883387,0.773985014574053,0.0,intermediate
0.15,0.02,0.025,0.8,0.08,0.55,0.5112608807598698,0.9763105557818663,1.0,0.0,1.0,0.5255990698884567,0.9908537291504635,1.0,0.0,0.9881552778909332,0.0,adaptive_zone
0.15,0.02,0.025,0.8,0.08,0.75,0.5112608807598698,0.9763105557818663,1.0,0.0,1.0,0.5255990698884567,0.9908537291504635,1.0,0.0,0.9881552778909332,0.0,adaptive_zone
0.15,0.02,0.025,0.8,0.16,0.15,0.15285626218471596,0.09037807551702569,0.8235028790701471,0.44387828008348623,0.01,0.15011794662427752,0.08478133335149939,0.6746801501861616,0.4569830780946688,0.4569404772935864,0.17649712092985292,capacity_suppression
0.15,0.02,0.025,0.8,0.16,0.35,0.35133222382206614,0.5436744341976644,1.0,0.19787503849711113,1.0,0.35019438178402407,0.5400548091479578,1.0,0.2131247104451385,0.7718372170988321,0.0,intermediate
0.15,0.02,0.025,0.8,0.16,0.55,0.5112608807598698,0.9763105557818663,1.0,0.0,1.0,0.5255990698884567,0.9908537291504635,1.0,0.0,0.9881552778909332,0.0,adaptive_zone
0.15,0.02,0.025,0.8,0.16,0.75,0.5112608807598698,0.9763105557818663,1.0,0.0,1.0,0.5255990698884567,0.9908537291504635,1.0,0.0,0.9881552778909332,0.0,adaptive_zone
0.15,0.02,0.025,1.2,0.04,0.15,0.15761648296237615,0.09978138874751778,0.9103181276543064,0.2920307972787951,0.026,0.15031874759601854,0.08499165405808869,0.8231823652267779,0.30464656859120576,0.5050497582009121,0.08968187234569358,capacity_suppression
0.15,0.02,0.025,1.2,0.04,0.35,0.3535490116610183,0.5508300133358539,1.0,0.13013087636535015,1.0,0.3505194877106974,0.541137755681222,1.0,0.14193968693230527,0.775415006667927,0.0,intermediate
0.15,0.02,0.025,1.2,0.04,0.55,0.5112608807598698,0.9763105557818663,1.0,0.0,1.0,0.5255990698884567,0.9908537291504635,1.0,0.0,0.9881552778909332,0.0,adaptive_zone
0.15,0.02,0.025,1.2,0.04,0.75,0.5112608807598698,0.9763105557818663,1.0,0.0,1.0,0.5255990698884567,0.9908537291504635,1.0,0.0,0.9881552778909332,0.0,adaptive_zone
0.15,0.02,0.025,1.2,0.08,0.15,0.1538083350118219,0.0922581033055281,0.9067915550469964,0.29514144070271936,0.013,0.1501576836599216,0.08482292130298373,0.8202071066788035,0.3046541862529584,0.49952482917626223,0.09320844495300362,capacity_suppression
0.15,0.02,0.025,1.2,0.08,0.35,0.351775944710427,0.5451071763606504,1.0,0.1315595008860135,1.0,0.3502592898788566,0.5402709892641708,1.0,0.1420548336438504,0.7725535881803252,0.0,intermediate
